Customer ID,Customer Name,Quantity,Sales,Discount,Profit,returned_numeric,customer_frequency,purchase_speed,Segment,Category,Region,Cluster,Customer_Type
AT-10435,Alyssa Tate,2,9.94,0.0,3.0813999999999995,0,9,7,Home Office,Furniture,West,0,Lookers/Surfers
PC-19000,Pauline Chand,4,6.72,0.0,3.36,0,3,6,Home Office,Office Supplies,West,0,Lookers/Surfers
PC-19000,Pauline Chand,6,1004.976,0.2,-175.8708000000001,0,3,6,Home Office,Furniture,West,2,Loyal Customers
AR-10540,Andy Reiter,3,17.880000000000003,0.2,5.5875,0,9,5,Consumer,Office Supplies,East,0,Lookers/Surfers
CS-12505,Cindy Stewart,4,396.0,0.0,190.08,0,9,6,Consumer,Technology,South,0,Lookers/Surfers
LS-16975,Lindsay Shagiari,3,34.5,0.0,15.525,1,22,0,Home Office,Office Supplies,Central,1,Impulse Buyers
JM-15535,Jessica Myrick,2,8.36,0.0,3.0096,0,10,3,Consumer,Furniture,West,0,Lookers/Surfers
NH-18610,Nicole Hansen,8,385.6,0.0,111.82399999999996,0,11,7,Corporate,Office Supplies,West,2,Loyal Customers
NH-18610,Nicole Hansen,9,35.82,0.0,11.820599999999995,0,11,7,Corporate,Office Supplies,West,2,Loyal Customers
RA-19915,Russell Applegate,3,200.064,0.2,12.504000000000003,0,22,4,Consumer,Office Supplies,Central,0,Lookers/Surfers
RA-19915,Russell Applegate,5,21.379999999999995,0.8,-33.139,0,22,4,Consumer,Office Supplies,Central,0,Lookers/Surfers
RA-19915,Russell Applegate,4,6.743999999999998,0.8,-11.4648,0,22,4,Consumer,Office Supplies,Central,0,Lookers/Surfers
AI-10855,Arianne Irving,1,63.686,0.3,-9.098000000000004,0,18,6,Consumer,Furniture,East,0,Lookers/Surfers
MC-17845,Michael Chen,4,1669.6,0.0,116.87199999999984,0,14,4,Consumer,Furniture,West,2,Loyal Customers
TB-21400,Tom Boeckenhauer,2,83.84,0.2,27.248,0,17,3,Consumer,Office Supplies,West,0,Lookers/Surfers
TB-21400,Tom Boeckenhauer,3,13.272000000000002,0.2,4.3134,0,17,3,Consumer,Office Supplies,West,0,Lookers/Surfers
VW-21775,Victoria Wilson,7,21.336,0.2,7.734300000000001,0,18,3,Corporate,Office Supplies,West,2,Loyal Customers
PL-18925,Paul Lucas,5,16.520000000000003,0.2,2.0649999999999986,0,8,5,Home Office,Office Supplies,Central,0,Lookers/Surfers
GH-14425,Gary Hwang,6,206.112,0.2,48.95160000000001,0,10,5,Consumer,Furniture,West,2,Loyal Customers
GH-14425,Gary Hwang,5,19.92,0.2,6.723000000000001,0,10,5,Consumer,Office Supplies,West,0,Lookers/Surfers
GH-14425,Gary Hwang,8,198.272,0.2,61.95999999999999,0,10,5,Consumer,Office Supplies,West,2,Loyal Customers
GH-14425,Gary Hwang,6,247.104,0.2,-58.68719999999999,0,10,5,Consumer,Office Supplies,West,2,Loyal Customers
GH-14425,Gary Hwang,6,86.304,0.2,9.709199999999989,0,10,5,Consumer,Office Supplies,West,2,Loyal Customers
CJ-12010,Caroline Jumper,2,4.16,0.2,0.3640000000000003,0,20,5,Consumer,Office Supplies,East,0,Lookers/Surfers
CJ-12010,Caroline Jumper,2,11.648,0.2,3.348800000000001,0,20,5,Consumer,Furniture,East,0,Lookers/Surfers
MC-18130,Mike Caudle,7,26.18,0.0,0.5236000000000014,0,11,3,Corporate,Office Supplies,East,2,Loyal Customers
MC-18130,Mike Caudle,2,7.3,0.0,3.431,0,11,3,Corporate,Office Supplies,East,0,Lookers/Surfers
BV-11245,Benjamin Venier,3,74.352,0.2,23.234999999999992,0,14,5,Corporate,Office Supplies,South,0,Lookers/Surfers
JF-15490,Jeremy Farry,1,10.744,0.2,0.8057999999999996,0,15,5,Consumer,Office Supplies,West,0,Lookers/Surfers
JF-15490,Jeremy Farry,3,8.376000000000001,0.2,2.7222,0,15,5,Consumer,Office Supplies,West,0,Lookers/Surfers
EB-13840,Ellis Ballard,6,212.88,0.0,0.0,0,8,4,Corporate,Office Supplies,East,2,Loyal Customers
MP-18175,Mike Pelletier,2,203.983,0.15,16.79859999999998,0,19,4,Home Office,Furniture,West,0,Lookers/Surfers
JM-15655,Jim Mitchum,3,40.74,0.0,0.4073999999999991,0,12,4,Corporate,Office Supplies,East,0,Lookers/Surfers
JM-15655,Jim Mitchum,3,11.67,0.0,3.0342,0,12,4,Corporate,Office Supplies,East,0,Lookers/Surfers
CL-11890,Carl Ludwig,1,39.99,0.0,11.597099999999998,0,7,2,Consumer,Technology,East,0,Lookers/Surfers
CL-11890,Carl Ludwig,2,16.28,0.0,6.5120000000000005,0,7,2,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-11890,Carl Ludwig,3,782.94,0.0,203.56440000000003,0,7,2,Consumer,Furniture,East,0,Lookers/Surfers
CL-11890,Carl Ludwig,7,242.48,0.0,116.3904,0,7,2,Consumer,Office Supplies,East,2,Loyal Customers
CK-12205,Chloris Kastensmidt,5,8.32,0.2,2.2880000000000003,0,32,5,Consumer,Furniture,East,0,Lookers/Surfers
CK-12205,Chloris Kastensmidt,6,10.464000000000002,0.2,1.7003999999999992,0,32,5,Consumer,Office Supplies,East,2,Loyal Customers
DB-13270,Deborah Brumfield,3,82.896,0.2,29.0136,0,13,4,Home Office,Office Supplies,West,0,Lookers/Surfers
DB-13270,Deborah Brumfield,4,34.24,0.0,16.0928,0,13,4,Home Office,Office Supplies,West,0,Lookers/Surfers
PC-18745,Pamela Coakley,7,1573.488,0.2,196.68599999999984,0,5,4,Corporate,Furniture,East,2,Loyal Customers
VB-21745,Victoria Brennan,4,335.52,0.2,117.432,0,10,4,Corporate,Office Supplies,Central,0,Lookers/Surfers
VB-21745,Victoria Brennan,2,23.911999999999995,0.8,-40.65040000000002,0,10,4,Corporate,Office Supplies,Central,0,Lookers/Surfers
VB-21745,Victoria Brennan,2,27.056,0.2,2.367399999999999,0,10,4,Corporate,Office Supplies,Central,0,Lookers/Surfers
EP-13915,Emily Phan,1,559.9920000000001,0.2,174.99749999999997,0,31,2,Consumer,Technology,East,0,Lookers/Surfers
ME-17320,Maria Etezadi,6,9.323999999999998,0.8,-24.7086,0,22,5,Home Office,Office Supplies,Central,0,Lookers/Surfers
IG-15085,Ivan Gibson,2,111.96,0.0,54.8604,1,7,5,Consumer,Office Supplies,West,1,Impulse Buyers
JS-15940,Joni Sundaresam,7,21.56,0.0,10.3488,0,8,2,Home Office,Office Supplies,Central,2,Loyal Customers
BO-11425,Bobby Odegard,5,124.75,0.0,57.38499999999999,0,2,5,Consumer,Office Supplies,South,0,Lookers/Surfers
VW-21775,Victoria Wilson,3,5.28,0.0,1.5312,0,18,7,Corporate,Office Supplies,West,0,Lookers/Surfers
AB-10150,Aimee Bixby,4,91.96,0.0,39.5428,0,12,4,Consumer,Technology,East,0,Lookers/Surfers
JW-16075,Julia West,1,9.344,0.2,3.504,0,7,6,Consumer,Office Supplies,East,0,Lookers/Surfers
JW-16075,Julia West,5,79.36,0.2,9.919999999999993,0,7,6,Consumer,Office Supplies,East,0,Lookers/Surfers
JE-15475,Jeremy Ellison,2,171.96,0.0,44.70960000000001,0,13,2,Consumer,Furniture,West,0,Lookers/Surfers
EB-13750,Edward Becker,9,35.352000000000004,0.2,12.815099999999996,0,20,4,Corporate,Office Supplies,West,2,Loyal Customers
PK-18910,Paul Knutson,6,18.9,0.0,9.072,0,3,5,Home Office,Office Supplies,West,2,Loyal Customers
CS-12400,Christopher Schild,1,2.78,0.0,0.7227999999999999,0,14,1,Home Office,Office Supplies,West,0,Lookers/Surfers
SG-20470,Sheri Gordon,5,1044.63,0.4,-295.97849999999994,0,14,0,Consumer,Furniture,East,0,Lookers/Surfers
CM-12190,Charlotte Melton,3,11.352000000000002,0.2,4.1151,0,7,0,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-12565,Clay Ludtke,5,354.90000000000003,0.0,17.744999999999962,0,28,0,Consumer,Office Supplies,South,0,Lookers/Surfers
JO-15550,Jesus Ocampo,3,453.576,0.2,39.68789999999999,0,11,6,Home Office,Technology,West,0,Lookers/Surfers
AW-10840,Anthony Witt,3,21.48,0.2,-0.268500000000003,0,8,1,Consumer,Technology,Central,0,Lookers/Surfers
AW-10840,Anthony Witt,4,8.783999999999999,0.8,-13.615200000000002,0,8,1,Consumer,Office Supplies,Central,0,Lookers/Surfers
DV-13465,Dianna Vittorini,3,122.97,0.0,60.255300000000005,0,15,0,Consumer,Office Supplies,West,0,Lookers/Surfers
AH-10075,Adam Hart,3,12.84,0.0,3.723599999999999,0,20,4,Corporate,Office Supplies,South,0,Lookers/Surfers
SC-20095,Sanjit Chand,5,603.92,0.2,-67.941,0,22,2,Consumer,Furniture,West,0,Lookers/Surfers
SC-20095,Sanjit Chand,3,21.84,0.0,10.4832,0,22,2,Consumer,Office Supplies,West,0,Lookers/Surfers
SC-20095,Sanjit Chand,1,29.99,0.0,6.297899999999999,0,22,2,Consumer,Technology,West,0,Lookers/Surfers
SC-20095,Sanjit Chand,2,381.44000000000005,0.2,23.83999999999997,0,22,2,Consumer,Furniture,West,0,Lookers/Surfers
MC-18100,Mick Crebagga,3,40.68,0.2,-9.153000000000004,0,19,3,Consumer,Technology,Central,0,Lookers/Surfers
MC-18100,Mick Crebagga,5,763.28,0.3,-21.808,0,19,3,Consumer,Furniture,Central,2,Loyal Customers
TT-21460,Tonja Turnell,2,23.952,0.2,2.3952000000000018,0,14,5,Home Office,Office Supplies,Central,0,Lookers/Surfers
AP-10720,Anne Pryor,1,4.98,0.0,2.4402000000000004,0,19,4,Home Office,Office Supplies,South,0,Lookers/Surfers
DL-12865,Dan Lawera,3,170.88,0.0,49.55519999999998,0,14,3,Consumer,Office Supplies,East,0,Lookers/Surfers
NP-18325,Naresj Patel,2,307.98,0.0,89.31419999999997,0,21,3,Consumer,Technology,East,0,Lookers/Surfers
NP-18325,Naresj Patel,9,382.806,0.4,-153.12239999999997,0,21,3,Consumer,Furniture,East,2,Loyal Customers
NP-18325,Naresj Patel,2,41.96,0.0,2.937199999999997,0,21,3,Consumer,Office Supplies,East,0,Lookers/Surfers
NP-18325,Naresj Patel,2,1217.568,0.2,456.588,0,21,3,Consumer,Office Supplies,East,0,Lookers/Surfers
NP-18325,Naresj Patel,3,47.04,0.0,18.3456,0,21,3,Consumer,Furniture,East,0,Lookers/Surfers
NP-18325,Naresj Patel,2,6.16,0.0,2.9568,0,21,3,Consumer,Furniture,East,0,Lookers/Surfers
NP-18325,Naresj Patel,5,979.95,0.0,274.3860000000001,0,21,3,Consumer,Technology,East,2,Loyal Customers
NP-18325,Naresj Patel,3,143.7,0.0,68.976,0,21,3,Consumer,Office Supplies,East,0,Lookers/Surfers
NP-18325,Naresj Patel,3,10.65,0.0,5.0055,0,21,3,Consumer,Office Supplies,East,0,Lookers/Surfers
NP-18325,Naresj Patel,4,247.8,0.0,34.69200000000001,0,21,3,Consumer,Technology,East,0,Lookers/Surfers
VG-21805,Vivek Grady,4,10.96,0.0,2.959200000000001,0,6,4,Corporate,Office Supplies,South,0,Lookers/Surfers
MY-18295,Muhammed Yedwab,7,33.48800000000001,0.2,5.860399999999997,0,21,4,Corporate,Office Supplies,Central,2,Loyal Customers
MY-18295,Muhammed Yedwab,5,8.04,0.2,2.9144999999999994,0,21,4,Corporate,Office Supplies,Central,0,Lookers/Surfers
RD-19480,Rick Duston,4,201.568,0.2,22.6764,0,15,2,Consumer,Technology,West,0,Lookers/Surfers
JF-15490,Jeremy Farry,3,13.44,0.0,6.585600000000001,0,15,0,Consumer,Office Supplies,West,0,Lookers/Surfers
DP-13390,Dennis Pardue,3,359.05799999999994,0.3,-35.9058,0,14,3,Home Office,Furniture,Central,0,Lookers/Surfers
MD-17350,Maribeth Dona,2,47.992,0.3,-2.056799999999999,0,17,4,Consumer,Furniture,East,0,Lookers/Surfers
MY-17380,Maribeth Yedwab,13,547.3000000000001,0.0,175.13599999999997,0,13,2,Corporate,Furniture,East,2,Loyal Customers
AB-10150,Aimee Bixby,4,16.896,0.2,5.279999999999999,0,12,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
AB-10150,Aimee Bixby,1,6.672000000000001,0.2,0.5004,0,12,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
AB-10150,Aimee Bixby,4,99.136,0.2,8.674399999999995,0,12,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
AB-10150,Aimee Bixby,2,15.992,0.6,-13.993,0,12,2,Consumer,Furniture,Central,0,Lookers/Surfers
GB-14530,George Bell,2,211.96,0.0,42.392,0,20,5,Corporate,Furniture,East,0,Lookers/Surfers
CA-12775,Cynthia Arntzen,3,6.671999999999999,0.2,1.6679999999999997,0,17,6,Consumer,Office Supplies,South,0,Lookers/Surfers
ME-17725,Max Engle,6,155.94,0.0,45.22259999999999,0,13,4,Consumer,Office Supplies,East,2,Loyal Customers
JO-15280,Jas O'Carroll,5,39.96000000000001,0.2,12.986999999999997,0,11,5,Consumer,Technology,West,0,Lookers/Surfers
JO-15280,Jas O'Carroll,3,5.46,0.0,1.5288000000000002,0,11,5,Consumer,Office Supplies,West,0,Lookers/Surfers
JO-15280,Jas O'Carroll,5,73.2,0.0,21.228,0,11,5,Consumer,Office Supplies,West,0,Lookers/Surfers
JO-15280,Jas O'Carroll,1,5.84,0.2,1.971,0,11,5,Consumer,Office Supplies,West,0,Lookers/Surfers
JO-15280,Jas O'Carroll,4,22.72,0.0,10.223999999999998,0,11,5,Consumer,Office Supplies,West,0,Lookers/Surfers
JO-15280,Jas O'Carroll,3,9.336,0.2,3.2675999999999994,0,11,5,Consumer,Office Supplies,West,0,Lookers/Surfers
ML-17395,Marina Lichtenstein,2,290.666,0.15,27.356800000000007,1,20,4,Corporate,Furniture,West,1,Impulse Buyers
ML-17395,Marina Lichtenstein,2,201.584,0.2,20.15840000000001,1,20,4,Corporate,Technology,West,1,Impulse Buyers
ML-17395,Marina Lichtenstein,2,83.98400000000001,0.2,31.494,1,20,4,Corporate,Technology,West,1,Impulse Buyers
YS-21880,Yana Sorensen,7,1000.02,0.0,290.0057999999999,0,12,4,Corporate,Office Supplies,West,2,Loyal Customers
PL-18925,Paul Lucas,3,83.97600000000001,0.2,-13.6461,0,8,4,Home Office,Technology,East,0,Lookers/Surfers
JK-16120,Julie Kriz,1,3.75,0.0,1.7999999999999998,0,17,6,Home Office,Office Supplies,Central,0,Lookers/Surfers
JK-16120,Julie Kriz,4,41.4,0.0,19.872,0,17,6,Home Office,Office Supplies,Central,0,Lookers/Surfers
JK-16120,Julie Kriz,3,29.79,0.0,12.5118,0,17,6,Home Office,Office Supplies,Central,0,Lookers/Surfers
PN-18775,Parhena Norris,2,59.48,0.0,8.922000000000004,0,13,4,Home Office,Office Supplies,East,0,Lookers/Surfers
PN-18775,Parhena Norris,1,6.69,0.0,3.0774,0,13,4,Home Office,Office Supplies,East,0,Lookers/Surfers
JC-15385,Jenna Caffey,2,198.46,0.0,99.23,0,4,7,Consumer,Furniture,West,0,Lookers/Surfers
JC-15385,Jenna Caffey,8,786.48,0.0,385.3752,0,4,7,Consumer,Office Supplies,West,2,Loyal Customers
JC-15385,Jenna Caffey,2,23.168000000000003,0.2,7.819199999999999,0,4,7,Consumer,Office Supplies,West,0,Lookers/Surfers
JC-15385,Jenna Caffey,2,50.0,0.0,10.5,0,4,7,Consumer,Technology,West,0,Lookers/Surfers
JG-15160,James Galang,5,675.96,0.2,84.49499999999995,0,18,5,Consumer,Technology,West,2,Loyal Customers
JG-15160,James Galang,3,1265.85,0.0,556.974,0,18,5,Consumer,Technology,West,2,Loyal Customers
PO-19180,Philisse Overcash,5,523.25,0.0,141.27749999999995,0,18,6,Home Office,Office Supplies,East,2,Loyal Customers
MC-17275,Marc Crier,6,517.5,0.0,155.24999999999994,0,13,6,Consumer,Furniture,South,2,Loyal Customers
AS-10240,Alan Shonely,5,17.92,0.2,2.463999999999998,0,13,4,Consumer,Furniture,East,0,Lookers/Surfers
AS-10240,Alan Shonely,6,41.25600000000001,0.7,-34.38000000000001,0,13,4,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-12565,Clay Ludtke,3,1006.056,0.2,88.02990000000005,0,28,0,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-12565,Clay Ludtke,2,10.688,0.2,3.7408,0,28,0,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-12565,Clay Ludtke,2,10.368000000000002,0.2,3.6288,0,28,0,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-12565,Clay Ludtke,2,25.12,0.2,1.5700000000000012,0,28,0,Consumer,Office Supplies,East,0,Lookers/Surfers
CL-12565,Clay Ludtke,2,58.112,0.2,7.263999999999994,0,28,0,Consumer,Technology,East,0,Lookers/Surfers
NW-18400,Natalie Webber,3,15.552000000000003,0.2,5.4432,0,22,6,Consumer,Office Supplies,West,0,Lookers/Surfers
NW-18400,Natalie Webber,5,669.08,0.2,-167.27,0,22,6,Consumer,Office Supplies,West,0,Lookers/Surfers
NW-18400,Natalie Webber,4,438.336,0.2,-87.66720000000004,0,22,6,Consumer,Technology,West,0,Lookers/Surfers
TB-21280,Toby Braunhardt,3,19.44,0.0,9.3312,0,11,6,Consumer,Office Supplies,East,0,Lookers/Surfers
TB-21280,Toby Braunhardt,2,9.64,0.0,4.4344,0,11,6,Consumer,Office Supplies,East,0,Lookers/Surfers
TB-21280,Toby Braunhardt,2,12.7,0.0,5.842,0,11,6,Consumer,Office Supplies,East,0,Lookers/Surfers
TB-21280,Toby Braunhardt,3,41.37,0.0,17.3754,0,11,6,Consumer,Furniture,East,0,Lookers/Surfers
BS-11380,Bill Stewart,2,12.624,0.2,3.944999999999999,0,13,5,Corporate,Office Supplies,Central,0,Lookers/Surfers
FH-14365,Fred Hopkins,3,1247.64,0.0,349.33919999999995,0,13,1,Corporate,Office Supplies,West,2,Loyal Customers
FH-14365,Fred Hopkins,7,3149.9300000000003,0.0,1480.4670999999998,0,13,1,Corporate,Technology,West,2,Loyal Customers
FH-14365,Fred Hopkins,2,209.7,0.0,100.656,0,13,1,Corporate,Office Supplies,West,0,Lookers/Surfers
VM-21685,Valerie Mitchum,2,35.36000000000001,0.2,-3.0939999999999994,0,12,2,Home Office,Technology,East,0,Lookers/Surfers
VM-21685,Valerie Mitchum,2,3.168,0.2,-0.7127999999999999,0,12,2,Home Office,Office Supplies,East,0,Lookers/Surfers
SF-20200,Sarah Foster,6,121.10400000000004,0.7,-100.92,0,15,3,Consumer,Office Supplies,East,0,Lookers/Surfers
SF-20200,Sarah Foster,1,45.894,0.4,-9.1788,0,15,3,Consumer,Technology,East,0,Lookers/Surfers
HH-15010,Hilary Holden,2,109.92,0.0,53.8608,1,6,0,Corporate,Office Supplies,West,1,Impulse Buyers
HH-15010,Hilary Holden,2,13.36,0.0,6.4128,1,6,0,Corporate,Office Supplies,West,1,Impulse Buyers
CD-12280,Christina DeMoss,6,169.68,0.0,45.8136,0,13,3,Consumer,Office Supplies,West,2,Loyal Customers
CD-12280,Christina DeMoss,4,132.52,0.0,54.333200000000005,0,13,3,Consumer,Technology,West,0,Lookers/Surfers
CD-12280,Christina DeMoss,2,2.96,0.0,1.4207999999999998,0,13,3,Consumer,Office Supplies,West,0,Lookers/Surfers
CD-12280,Christina DeMoss,2,8.448,0.2,2.9568000000000003,0,13,3,Consumer,Office Supplies,West,0,Lookers/Surfers
CD-12280,Christina DeMoss,3,95.94,0.0,9.594,0,13,3,Consumer,Office Supplies,West,0,Lookers/Surfers
HL-15040,Hunter Lopez,7,34.79,0.0,10.7849,0,11,3,Consumer,Furniture,Central,2,Loyal Customers
TH-21100,Thea Hendricks,3,160.776,0.2,10.048500000000004,0,7,6,Consumer,Technology,West,0,Lookers/Surfers
MM-18055,Michelle Moray,3,88.752,0.2,27.735,0,19,7,Consumer,Office Supplies,West,0,Lookers/Surfers
MM-18055,Michelle Moray,2,13.904,0.2,5.214,0,19,7,Consumer,Office Supplies,West,0,Lookers/Surfers
QJ-19255,Quincy Jones,5,677.5799999999999,0.4,-158.10199999999998,0,13,6,Corporate,Technology,East,0,Lookers/Surfers
QJ-19255,Quincy Jones,3,13.896,0.7,-9.264,0,13,6,Corporate,Office Supplies,East,0,Lookers/Surfers
NS-18505,Neola Schneider,5,41.92,0.2,3.6679999999999993,0,15,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
NS-18505,Neola Schneider,3,297.576,0.2,-7.439400000000035,0,15,2,Consumer,Technology,Central,0,Lookers/Surfers
NS-18505,Neola Schneider,3,4.344,0.2,0.8687999999999998,0,15,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
NS-18505,Neola Schneider,2,94.992,0.2,-2.374800000000004,0,15,2,Consumer,Technology,Central,0,Lookers/Surfers
NS-18505,Neola Schneider,3,74.352,0.2,23.234999999999992,0,15,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
NS-18505,Neola Schneider,3,14.04,0.2,1.5794999999999986,0,15,2,Consumer,Office Supplies,Central,0,Lookers/Surfers
MM-17920,Michael Moore,4,1018.104,0.4,-373.3048,0,16,5,Consumer,Furniture,East,0,Lookers/Surfers
RD-19480,Rick Duston,3,16.68,0.2,5.2125,0,15,7,Consumer,Technology,Central,0,Lookers/Surfers
RB-19645,Robert Barroso,2,58.58,0.0,19.331399999999995,0,7,3,Corporate,Technology,West,0,Lookers/Surfers
RD-19585,Rob Dowd,4,167.96800000000002,0.2,62.988,0,19,4,Consumer,Technology,Central,0,Lookers/Surfers
SW-20455,Shaun Weien,2,196.62,0.0,96.3438,0,9,1,Consumer,Office Supplies,South,0,Lookers/Surfers
SF-20965,Sylvia Foulston,2,21.936000000000003,0.6,-10.419600000000004,0,17,4,Corporate,Furniture,Central,0,Lookers/Surfers
SF-20965,Sylvia Foulston,3,6.587999999999999,0.8,-10.211400000000005,0,17,4,Corporate,Office Supplies,Central,0,Lookers/Surfers
EB-13930,Eric Barreto,3,104.28,0.0,26.07,0,7,6,Consumer,Office Supplies,West,0,Lookers/Surfers
EB-13930,Eric Barreto,3,17.94,0.0,8.790600000000001,0,7,6,Consumer,Office Supplies,West,0,Lookers/Surfers
SB-20290,Sean Braxton,1,64.784,0.2,-14.576399999999996,0,17,6,Corporate,Office Supplies,East,0,Lookers/Surfers
SB-20290,Sean Braxton,3,32.382,0.4,4.317599999999999,0,17,6,Corporate,Technology,East,0,Lookers/Surfers
SB-20290,Sean Braxton,2,42.368,0.2,8.473599999999996,0,17,6,Corporate,Furniture,East,0,Lookers/Surfers
SB-20290,Sean Braxton,4,399.54,0.7,-559.3559999999999,0,17,6,Corporate,Technology,East,0,Lookers/Surfers
PS-18760,Pamela Stobb,1,18.97,0.0,9.1056,0,21,2,Consumer,Office Supplies,West,0,Lookers/Surfers
CB-12535,Claudia Bergmann,3,14.82,0.0,6.224400000000001,0,19,5,Corporate,Furniture,West,0,Lookers/Surfers
DK-12835,Damala Kotsonis,2,99.28,0.2,12.40999999999999,0,27,3,Corporate,Office Supplies,East,0,Lookers/Surfers
DK-12835,Damala Kotsonis,2,1.1880000000000002,0.7,-0.9899999999999998,0,27,3,Corporate,Office Supplies,East,0,Lookers/Surfers
DK-12835,Damala Kotsonis,2,7.518000000000001,0.7,-5.7638,0,27,3,Corporate,Office Supplies,East,0,Lookers/Surfers
AW-10840,Anthony Witt,2,10.368000000000002,0.2,3.6288,0,8,2,Consumer,Office Supplies,East,0,Lookers/Surfers
AW-10840,Anthony Witt,2,310.88000000000005,0.2,23.31599999999999,0,8,2,Consumer,Furniture,East,0,Lookers/Surfers
TS-21610,Troy Staebel,6,853.0919999999999,0.4,-227.49120000000016,0,11,4,Consumer,Furniture,East,2,Loyal Customers
HF-14995,Herbert Flentye,5,33.45,0.0,15.387,0,19,6,Consumer,Office Supplies,Central,0,Lookers/Surfers
HF-14995,Herbert Flentye,5,10.4,0.0,5.096,0,19,6,Consumer,Office Supplies,Central,0,Lookers/Surfers
HZ-14950,Henia Zydlo,5,21.880000000000003,0.2,6.2905,0,6,5,Consumer,Furniture,East,0,Lookers/Surfers
AB-10255,Alejandro Ballentine,2,13.616,0.2,3.574200000000001,0,14,3,Home Office,Technology,Central,0,Lookers/Surfers
PO-19195,Phillina Ober,4,63.96,0.0,19.8276,0,10,3,Home Office,Technology,East,0,Lookers/Surfers
PO-19195,Phillina Ober,3,14.46,0.0,7.0854,0,10,3,Home Office,Office Supplies,East,0,Lookers/Surfers
PO-19195,Phillina Ober,2,104.98,0.0,52.49,0,10,3,Home Office,Technology,East,0,Lookers/Surfers
AG-10900,Arthur Gainer,2,106.96,0.0,31.018399999999986,0,21,4,Consumer,Office Supplies,West,0,Lookers/Surfers
AG-10900,Arthur Gainer,7,21.56,0.0,10.3488,0,21,4,Consumer,Office Supplies,West,2,Loyal Customers
SC-20725,Steven Cartwright,6,515.88,0.0,113.4936,1,26,4,Consumer,Furniture,West,1,Impulse Buyers
ND-18370,Natalie DeCherney,2,11.808,0.2,4.2804,0,18,2,Consumer,Office Supplies,East,0,Lookers/Surfers
ND-18370,Natalie DeCherney,9,1931.04,0.1,321.8399999999999,0,18,2,Consumer,Furniture,East,2,Loyal Customers
ND-18370,Natalie DeCherney,2,9.96,0.0,4.6812000000000005,0,18,2,Consumer,Office Supplies,East,0,Lookers/Surfers
CD-12790,Cynthia Delaney,5,12.35,0.0,5.8045,0,15,4,Home Office,Office Supplies,West,0,Lookers/Surfers
PG-18820,Patrick Gardner,3,9.702000000000002,0.7,-7.114799999999999,0,26,0,Consumer,Office Supplies,West,0,Lookers/Surfers
IM-15070,Irene Maddox,2,11.610000000000005,0.7,-9.288,0,21,4,Consumer,Office Supplies,East,0,Lookers/Surfers
JK-15205,Jamie Kunitz,6,43.86,0.0,20.6142,1,13,6,Consumer,Office Supplies,West,1,Impulse Buyers
JK-15205,Jamie Kunitz,2,148.48,0.2,16.703999999999986,1,13,6,Consumer,Technology,West,1,Impulse Buyers
JK-15205,Jamie Kunitz,2,7.42,0.0,3.71,1,13,6,Consumer,Office Supplies,West,1,Impulse Buyers
JK-15205,Jamie Kunitz,1,71.992,0.2,-0.899900000000013,1,13,6,Consumer,Furniture,West,1,Impulse Buyers
JK-15205,Jamie Kunitz,5,19.9,0.0,6.566999999999998,1,13,6,Consumer,Office Supplies,West,1,Impulse Buyers
JK-15205,Jamie Kunitz,14,1702.12,0.0,510.6359999999999,1,13,6,Consumer,Office Supplies,West,2,Loyal Customers
JP-15520,Jeremy Pistek,6,14.303999999999998,0.2,5.0064,0,16,5,Consumer,Office Supplies,Central,2,Loyal Customers
MM-18055,Michelle Moray,7,765.625,0.5,-566.5625,0,19,5,Consumer,Furniture,Central,2,Loyal Customers
DC-13285,Debra Catini,2,307.666,0.15,-14.47839999999998,0,7,6,Consumer,Furniture,West,0,Lookers/Surfers
JL-15835,John Lee,2,7.712000000000001,0.2,2.7956000000000003,0,34,4,Consumer,Office Supplies,East,0,Lookers/Surfers
BN-11515,Bradley Nguyen,5,242.9,0.0,70.44099999999997,0,17,5,Consumer,Office Supplies,East,2,Loyal Customers
BN-11515,Bradley Nguyen,5,454.9,0.0,0.0,0,17,5,Consumer,Office Supplies,East,2,Loyal Customers
BN-11515,Bradley Nguyen,4,35.92,0.0,15.0864,0,17,5,Consumer,Furniture,East,0,Lookers/Surfers
BN-11515,Bradley Nguyen,8,39.76,0.0,12.325599999999998,0,17,5,Consumer,Furniture,East,2,Loyal Customers
BN-11515,Bradley Nguyen,4,47.744,0.2,14.919999999999996,0,17,5,Consumer,Office Supplies,East,0,Lookers/Surfers
KD-16345,Katherine Ducich,2,159.984,0.2,11.998799999999996,0,10,5,Consumer,Technology,Central,0,Lookers/Surfers
