Customer ID,Customer Name,Quantity,Sales,Discount,Profit,returned_numeric,customer_frequency,purchase_speed,Segment,Category,Region
AW-10840,Anthony Witt,3,21.48,0.2,-0.27,0,4,138.86,Consumer,Technology,Central
AW-10840,Anthony Witt,4,8.78,0.8,-13.62,0,4,138.86,Consumer,Office Supplies,Central
AW-10840,Anthony Witt,5,9.4,0.0,2.73,0,4,138.86,Consumer,Office Supplies,West
AW-10840,Anthony Witt,5,74.0,0.0,37.0,0,4,138.86,Consumer,Office Supplies,West
AW-10840,Anthony Witt,2,201.58,0.2,12.6,0,4,138.86,Consumer,Technology,West
AW-10840,Anthony Witt,2,10.37,0.2,3.63,0,4,138.86,Consumer,Office Supplies,East
AW-10840,Anthony Witt,2,310.88,0.2,23.32,0,4,138.86,Consumer,Furniture,East
AW-10930,Arthur Wiediger,7,29.93,0.8,-46.39,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,4,38.27,0.2,3.83,0,7,81.27,Home Office,Technology,Central
AW-10930,Arthur Wiediger,5,339.96,0.2,42.49,0,7,81.27,Home Office,Technology,West
AW-10930,Arthur Wiediger,7,63.98,0.0,21.75,0,7,81.27,Home Office,Furniture,West
AW-10930,Arthur Wiediger,4,64.38,0.8,-160.96,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,2,6.98,0.6,-4.54,0,7,81.27,Home Office,Furniture,Central
AW-10930,Arthur Wiediger,8,11.26,0.2,3.94,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,3,15.55,0.2,5.64,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,2,379.37,0.3,-119.23,0,7,81.27,Home Office,Furniture,Central
AW-10930,Arthur Wiediger,9,67.54,0.2,6.75,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,2,1.52,0.8,-2.67,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,2,4.93,0.2,1.72,0,7,81.27,Home Office,Office Supplies,East
AW-10930,Arthur Wiediger,4,1117.92,0.0,55.9,0,7,81.27,Home Office,Office Supplies,Central
AW-10930,Arthur Wiediger,3,6.67,0.2,2.17,0,7,81.27,Home Office,Office Supplies,West
AW-10930,Arthur Wiediger,4,689.41,0.2,77.56,0,7,81.27,Home Office,Technology,West
AW-10930,Arthur Wiediger,2,15.28,0.0,7.49,0,7,81.27,Home Office,Office Supplies,Central
AY-10555,Andy Yotov,2,91.96,0.0,15.63,0,4,150.0,Corporate,Furniture,West
AY-10555,Andy Yotov,7,33.11,0.0,12.91,0,4,150.0,Corporate,Furniture,West
AY-10555,Andy Yotov,3,19.44,0.0,9.33,0,4,150.0,Corporate,Office Supplies,West
AY-10555,Andy Yotov,1,55.48,0.0,26.63,0,4,150.0,Corporate,Office Supplies,West
AY-10555,Andy Yotov,3,8.02,0.2,1.1,0,4,150.0,Corporate,Office Supplies,East
AY-10555,Andy Yotov,7,66.98,0.2,6.7,0,4,150.0,Corporate,Technology,West
AY-10555,Andy Yotov,2,81.57,0.2,9.18,0,4,150.0,Corporate,Furniture,West
AY-10555,Andy Yotov,2,97.18,0.2,6.07,0,4,150.0,Corporate,Furniture,West
AY-10555,Andy Yotov,5,24.32,0.2,8.21,0,4,150.0,Corporate,Office Supplies,West
AY-10555,Andy Yotov,2,18.96,0.0,7.58,0,4,150.0,Corporate,Furniture,West
AZ-10750,Annie Zypern,2,4.45,0.2,0.33,0,6,111.27,Consumer,Office Supplies,Central
AZ-10750,Annie Zypern,1,5.18,0.2,1.88,0,6,111.27,Consumer,Office Supplies,Central
AZ-10750,Annie Zypern,3,15.55,0.2,5.44,0,6,111.27,Consumer,Office Supplies,Central
AZ-10750,Annie Zypern,7,366.79,0.1,65.21,0,6,111.27,Consumer,Furniture,East
AZ-10750,Annie Zypern,3,88.78,0.2,7.77,0,6,111.27,Consumer,Technology,West
AZ-10750,Annie Zypern,3,64.14,0.0,16.68,0,6,111.27,Consumer,Office Supplies,West
AZ-10750,Annie Zypern,3,36.63,0.0,9.89,0,6,111.27,Consumer,Office Supplies,East
AZ-10750,Annie Zypern,3,14.73,0.0,7.22,0,6,111.27,Consumer,Office Supplies,West
AZ-10750,Annie Zypern,3,186.54,0.0,50.37,0,6,111.27,Consumer,Office Supplies,West
AZ-10750,Annie Zypern,4,557.73,0.2,6.97,0,6,111.27,Consumer,Furniture,West
AZ-10750,Annie Zypern,4,159.97,0.2,-31.99,0,6,111.27,Consumer,Technology,West
AZ-10750,Annie Zypern,4,121.54,0.2,15.19,0,6,111.27,Consumer,Office Supplies,Central
BB-10990,Barry Blumstein,2,276.28,0.0,0.0,0,5,163.86,Corporate,Office Supplies,West
BB-10990,Barry Blumstein,7,29.37,0.8,-47.0,0,5,163.86,Corporate,Office Supplies,Central
BB-10990,Barry Blumstein,2,344.7,0.2,38.78,0,5,163.86,Corporate,Technology,Central
BB-10990,Barry Blumstein,5,31.56,0.2,9.86,0,5,163.86,Corporate,Office Supplies,West
BB-10990,Barry Blumstein,2,30.14,0.2,3.01,0,5,163.86,Corporate,Office Supplies,West
BB-10990,Barry Blumstein,5,17.48,0.2,1.31,0,5,163.86,Corporate,Office Supplies,East
BB-10990,Barry Blumstein,2,8.82,0.0,4.06,0,5,163.86,Corporate,Office Supplies,West
BB-10990,Barry Blumstein,1,5.98,0.0,1.55,0,5,163.86,Corporate,Office Supplies,West
BB-11545,Brenda Bowman,2,10.56,0.0,4.75,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,2,5.34,0.2,0.73,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,2,1.7,0.8,-2.54,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,3,24.59,0.8,-67.62,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,5,7.98,0.8,-13.17,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,4,95.97,0.2,1.2,0,9,47.95,Corporate,Technology,Central
BB-11545,Brenda Bowman,2,47.99,0.3,-2.06,0,9,47.95,Corporate,Furniture,Central
BB-11545,Brenda Bowman,9,1568.61,0.0,329.41,0,9,47.95,Corporate,Furniture,Central
BB-11545,Brenda Bowman,1,17.3,0.0,8.3,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,8,160.0,0.0,62.4,0,9,47.95,Corporate,Technology,Central
BB-11545,Brenda Bowman,3,212.94,0.0,25.55,0,9,47.95,Corporate,Furniture,East
BB-11545,Brenda Bowman,1,26.49,0.0,7.42,0,9,47.95,Corporate,Office Supplies,East
BB-11545,Brenda Bowman,3,17.52,0.0,5.26,0,9,47.95,Corporate,Office Supplies,East
BB-11545,Brenda Bowman,5,1779.9,0.0,373.78,0,9,47.95,Corporate,Furniture,East
BB-11545,Brenda Bowman,5,219.9,0.0,59.37,0,9,47.95,Corporate,Office Supplies,East
BB-11545,Brenda Bowman,8,31.87,0.2,11.55,0,9,47.95,Corporate,Office Supplies,Central
BB-11545,Brenda Bowman,5,1158.12,0.2,130.29,0,9,47.95,Corporate,Office Supplies,South
BB-11545,Brenda Bowman,1,39.99,0.2,-8.0,0,9,47.95,Corporate,Technology,West
BB-11545,Brenda Bowman,9,1159.06,0.2,43.46,0,9,47.95,Corporate,Furniture,West
BB-11545,Brenda Bowman,5,179.9,0.0,44.97,0,9,47.95,Corporate,Office Supplies,West
BC-11125,Becky Castell,2,478.48,0.2,47.85,0,9,63.0,Home Office,Furniture,West
BC-11125,Becky Castell,6,340.12,0.3,-9.72,0,9,63.0,Home Office,Furniture,Central
BC-11125,Becky Castell,2,319.98,0.2,92.0,0,9,63.0,Home Office,Technology,East
BC-11125,Becky Castell,2,82.64,0.0,7.44,0,9,63.0,Home Office,Furniture,East
BC-11125,Becky Castell,2,31.02,0.0,8.07,0,9,63.0,Home Office,Office Supplies,East
BC-11125,Becky Castell,3,89.97,0.0,37.79,0,9,63.0,Home Office,Technology,East
BC-11125,Becky Castell,9,37.17,0.0,11.15,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,2,145.76,0.1,-8.1,0,9,63.0,Home Office,Furniture,East
BC-11125,Becky Castell,2,12.96,0.0,6.35,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,12,681.41,0.2,42.59,0,9,63.0,Home Office,Furniture,West
BC-11125,Becky Castell,2,3.52,0.0,1.02,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,1,5.58,0.0,1.39,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,1,36.32,0.0,10.9,0,9,63.0,Home Office,Technology,West
BC-11125,Becky Castell,1,280.79,0.2,35.1,0,9,63.0,Home Office,Furniture,West
BC-11125,Becky Castell,4,68.45,0.2,7.7,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,5,88.04,0.2,6.6,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,1,15.87,0.2,1.98,0,9,63.0,Home Office,Office Supplies,West
BC-11125,Becky Castell,3,215.59,0.2,-48.51,0,9,63.0,Home Office,Office Supplies,West
BD-11320,Bill Donatelli,8,2567.84,0.0,770.35,0,12,50.61,Consumer,Furniture,Central
BD-11320,Bill Donatelli,5,64.75,0.0,29.14,0,12,50.61,Consumer,Office Supplies,Central
BD-11320,Bill Donatelli,2,1121.57,0.2,0.0,0,12,50.61,Consumer,Furniture,West
BD-11320,Bill Donatelli,5,46.35,0.0,21.78,0,12,50.61,Consumer,Office Supplies,West
BD-11320,Bill Donatelli,4,38.24,0.2,-9.56,0,12,50.61,Consumer,Technology,West
BD-11320,Bill Donatelli,3,312.03,0.0,43.68,0,12,50.61,Consumer,Furniture,West
BD-11320,Bill Donatelli,3,17.94,0.0,3.05,0,12,50.61,Consumer,Office Supplies,West
BD-11320,Bill Donatelli,3,165.6,0.2,10.35,0,12,50.61,Consumer,Technology,West
BD-11320,Bill Donatelli,4,37.52,0.0,18.01,0,12,50.61,Consumer,Office Supplies,West
BD-11320,Bill Donatelli,2,239.98,0.2,24.0,0,12,50.61,Consumer,Technology,West
BD-11320,Bill Donatelli,5,492.84,0.3,-14.08,0,12,50.61,Consumer,Furniture,East
BD-11320,Bill Donatelli,5,29.7,0.0,13.36,0,12,50.61,Consumer,Office Supplies,East
BD-11320,Bill Donatelli,4,39.96,0.0,17.98,0,12,50.61,Consumer,Office Supplies,East
BD-11320,Bill Donatelli,3,88.78,0.2,7.77,0,12,50.61,Consumer,Technology,West
BD-11320,Bill Donatelli,4,11.56,0.0,5.43,0,12,50.61,Consumer,Office Supplies,West
BD-11320,Bill Donatelli,1,15.58,0.0,3.9,0,12,50.61,Consumer,Office Supplies,West
BD-11320,Bill Donatelli,4,291.96,0.0,102.19,0,12,50.61,Consumer,Technology,Central
BD-11320,Bill Donatelli,7,117.49,0.2,41.12,0,12,50.61,Consumer,Office Supplies,West
BD-11320,Bill Donatelli,3,18.84,0.0,6.03,0,12,50.61,Consumer,Furniture,West
BD-11500,Bradley Drucker,6,468.9,0.0,206.32,0,6,154.78,Consumer,Technology,Central
BD-11500,Bradley Drucker,13,322.19,0.2,100.68,0,6,154.78,Consumer,Office Supplies,Central
BD-11500,Bradley Drucker,3,2.95,0.8,-4.86,0,6,154.78,Consumer,Office Supplies,Central
BD-11500,Bradley Drucker,4,19.14,0.2,6.94,0,6,154.78,Consumer,Office Supplies,Central
BD-11500,Bradley Drucker,4,31.12,0.0,14.63,0,6,154.78,Consumer,Office Supplies,South
BD-11500,Bradley Drucker,4,194.32,0.0,56.35,0,6,154.78,Consumer,Office Supplies,South
BD-11500,Bradley Drucker,4,62.72,0.0,24.46,0,6,154.78,Consumer,Furniture,South
BD-11500,Bradley Drucker,7,2939.93,0.0,764.38,0,6,154.78,Consumer,Technology,South
BD-11500,Bradley Drucker,3,359.5,0.15,-29.61,0,6,154.78,Consumer,Furniture,West
BD-11500,Bradley Drucker,1,10.48,0.0,2.83,0,6,154.78,Consumer,Office Supplies,West
BD-11560,Brendan Dodson,4,151.96,0.0,36.47,0,2,222.33,Home Office,Technology,South
BD-11560,Brendan Dodson,2,45.68,0.0,21.01,0,2,222.33,Home Office,Office Supplies,West
BD-11560,Brendan Dodson,2,110.96,0.0,53.26,0,2,222.33,Home Office,Office Supplies,West
BD-11560,Brendan Dodson,3,11.94,0.0,5.97,0,2,222.33,Home Office,Office Supplies,West
BD-11605,Brian Dahlen,5,1325.85,0.0,238.65,0,7,71.05,Consumer,Office Supplies,West
BD-11605,Brian Dahlen,3,334.0,0.15,3.93,0,7,71.05,Consumer,Furniture,West
BD-11605,Brian Dahlen,5,19.9,0.0,6.57,0,7,71.05,Consumer,Office Supplies,West
BD-11605,Brian Dahlen,3,152.91,0.0,42.81,0,7,71.05,Consumer,Office Supplies,West
BD-11605,Brian Dahlen,3,92.94,0.0,41.82,0,7,71.05,Consumer,Office Supplies,West
BD-11605,Brian Dahlen,4,17.86,0.2,6.25,0,7,71.05,Consumer,Office Supplies,West
BD-11605,Brian Dahlen,3,46.44,0.2,15.09,0,7,71.05,Consumer,Office Supplies,West
BD-11605,Brian Dahlen,4,195.14,0.2,-12.2,0,7,71.05,Consumer,Furniture,West
BD-11605,Brian Dahlen,6,53.7,0.0,10.2,0,7,71.05,Consumer,Technology,South
BD-11605,Brian Dahlen,7,36.26,0.0,16.68,0,7,71.05,Consumer,Office Supplies,South
BD-11605,Brian Dahlen,2,56.3,0.0,15.76,0,7,71.05,Consumer,Office Supplies,South
BD-11605,Brian Dahlen,5,32.4,0.0,15.55,0,7,71.05,Consumer,Office Supplies,South
BD-11605,Brian Dahlen,2,29.16,0.0,10.79,0,7,71.05,Consumer,Furniture,South
BD-11605,Brian Dahlen,5,22.2,0.0,10.43,0,7,71.05,Consumer,Office Supplies,East
BD-11605,Brian Dahlen,4,343.92,0.0,75.66,0,7,71.05,Consumer,Furniture,South
BD-11605,Brian Dahlen,1,40.99,0.0,20.09,0,7,71.05,Consumer,Office Supplies,South
BD-11605,Brian Dahlen,5,63.9,0.0,28.75,0,7,71.05,Consumer,Office Supplies,South
BD-11605,Brian Dahlen,1,170.79,0.3,0.0,0,7,71.05,Consumer,Furniture,East
BD-11605,Brian Dahlen,3,17.88,0.2,2.46,0,7,71.05,Consumer,Technology,South
BD-11605,Brian Dahlen,3,235.94,0.2,85.53,0,7,71.05,Consumer,Office Supplies,South
BD-11620,Brian DeCherney,7,310.69,0.2,108.74,0,6,172.86,Consumer,Office Supplies,South
BD-11620,Brian DeCherney,4,108.58,0.4,-25.33,0,6,172.86,Consumer,Technology,East
BD-11620,Brian DeCherney,2,5.98,0.2,-1.35,0,6,172.86,Consumer,Office Supplies,East
BD-11620,Brian DeCherney,4,194.85,0.2,12.18,0,6,172.86,Consumer,Furniture,West
BD-11620,Brian DeCherney,2,33.57,0.2,11.75,0,6,172.86,Consumer,Office Supplies,East
BD-11620,Brian DeCherney,3,302.38,0.2,22.68,0,6,172.86,Consumer,Technology,West
BD-11620,Brian DeCherney,3,333.09,0.0,23.32,0,6,172.86,Consumer,Office Supplies,Central
BD-11620,Brian DeCherney,2,248.98,0.0,54.78,0,6,172.86,Consumer,Furniture,Central
BD-11635,Brian Derr,5,91.92,0.2,11.49,0,3,293.25,Consumer,Office Supplies,East
BD-11635,Brian Derr,5,232.4,0.2,78.43,0,3,293.25,Consumer,Office Supplies,East
BD-11635,Brian Derr,3,164.65,0.1,12.81,0,3,293.25,Consumer,Furniture,East
BD-11635,Brian Derr,2,22.68,0.0,11.11,0,3,293.25,Consumer,Office Supplies,East
BD-11635,Brian Derr,4,71.0,0.0,27.69,0,3,293.25,Consumer,Technology,South
BD-11725,Bruce Degenhardt,1,70.98,0.0,4.97,0,6,90.89,Consumer,Furniture,South
BD-11725,Bruce Degenhardt,3,294.93,0.0,144.52,0,6,90.89,Consumer,Office Supplies,South
BD-11725,Bruce Degenhardt,5,46.72,0.2,17.52,0,6,90.89,Consumer,Office Supplies,East
BD-11725,Bruce Degenhardt,3,675.06,0.0,87.76,0,6,90.89,Consumer,Office Supplies,South
BD-11725,Bruce Degenhardt,2,241.96,0.0,33.87,0,6,90.89,Consumer,Furniture,South
BD-11725,Bruce Degenhardt,1,3.89,0.0,1.87,0,6,90.89,Consumer,Office Supplies,South
BD-11725,Bruce Degenhardt,3,8.01,0.0,3.04,0,6,90.89,Consumer,Furniture,South
BD-11725,Bruce Degenhardt,5,51.75,0.0,24.84,0,6,90.89,Consumer,Office Supplies,West
BD-11725,Bruce Degenhardt,3,123.96,0.0,11.16,0,6,90.89,Consumer,Furniture,West
BD-11725,Bruce Degenhardt,3,9.24,0.0,4.44,0,6,90.89,Consumer,Furniture,West
BD-11770,Bryan Davis,1,39.99,0.2,7.5,0,6,37.0,Consumer,Technology,East
BD-11770,Bryan Davis,3,86.35,0.2,5.4,0,6,37.0,Consumer,Office Supplies,Central
BD-11770,Bryan Davis,2,7.38,0.0,3.47,0,6,37.0,Consumer,Office Supplies,West
BD-11770,Bryan Davis,3,14.26,0.2,4.46,0,6,37.0,Consumer,Office Supplies,West
BD-11770,Bryan Davis,2,81.98,0.0,40.17,0,6,37.0,Consumer,Office Supplies,West
BD-11770,Bryan Davis,3,39.62,0.2,13.87,0,6,37.0,Consumer,Office Supplies,West
BD-11770,Bryan Davis,3,59.97,0.0,14.99,0,6,37.0,Consumer,Technology,East
BD-11770,Bryan Davis,1,83.36,0.0,20.84,0,6,37.0,Consumer,Office Supplies,East
BD-11770,Bryan Davis,2,4.77,0.2,0.48,0,6,37.0,Consumer,Office Supplies,East
BD-11770,Bryan Davis,1,240.78,0.2,30.1,0,6,37.0,Consumer,Furniture,East
BE-11335,Bill Eplett,2,81.98,0.0,40.17,0,5,74.5,Home Office,Office Supplies,East
BE-11335,Bill Eplett,1,20.94,0.2,7.07,0,5,74.5,Home Office,Office Supplies,Central
BE-11335,Bill Eplett,8,211.84,0.0,76.26,0,5,74.5,Home Office,Furniture,West
BE-11335,Bill Eplett,2,269.98,0.0,67.5,0,5,74.5,Home Office,Technology,East
BE-11335,Bill Eplett,5,99.9,0.0,47.95,0,5,74.5,Home Office,Office Supplies,East
BE-11335,Bill Eplett,4,39.08,0.0,14.46,0,5,74.5,Home Office,Furniture,East
BE-11335,Bill Eplett,4,1199.8,0.0,323.95,0,5,74.5,Home Office,Technology,Central
BE-11335,Bill Eplett,7,1928.78,0.0,829.38,0,5,74.5,Home Office,Technology,Central
BE-11335,Bill Eplett,2,352.38,0.0,81.05,0,5,74.5,Home Office,Office Supplies,Central
BE-11410,Bobby Elias,2,30.35,0.2,10.62,0,5,148.5,Consumer,Office Supplies,East
BE-11410,Bobby Elias,5,1649.75,0.0,544.42,0,5,148.5,Consumer,Technology,Central
BE-11410,Bobby Elias,5,61.12,0.2,22.16,0,5,148.5,Consumer,Office Supplies,West
BE-11410,Bobby Elias,4,268.58,0.2,90.64,0,5,148.5,Consumer,Office Supplies,Central
BE-11410,Bobby Elias,3,251.64,0.2,88.07,0,5,148.5,Consumer,Office Supplies,South
BE-11455,Brad Eason,3,128.85,0.0,3.87,0,6,52.25,Home Office,Technology,East
BE-11455,Brad Eason,2,8.4,0.0,4.12,0,6,52.25,Home Office,Office Supplies,East
BE-11455,Brad Eason,2,199.98,0.0,83.99,0,6,52.25,Home Office,Technology,East
BE-11455,Brad Eason,1,110.98,0.0,15.54,0,6,52.25,Home Office,Furniture,East
BE-11455,Brad Eason,5,25.9,0.0,12.69,0,6,52.25,Home Office,Office Supplies,Central
BE-11455,Brad Eason,2,7.22,0.2,1.71,0,6,52.25,Home Office,Office Supplies,East
BE-11455,Brad Eason,2,49.57,0.2,15.49,0,6,52.25,Home Office,Office Supplies,East
BE-11455,Brad Eason,7,54.71,0.2,11.63,0,6,52.25,Home Office,Furniture,East
BE-11455,Brad Eason,1,54.48,0.0,15.25,0,6,52.25,Home Office,Office Supplies,Central
BE-11455,Brad Eason,3,107.94,0.0,26.98,0,6,52.25,Home Office,Office Supplies,Central
BE-11455,Brad Eason,4,848.54,0.2,-21.21,0,6,52.25,Home Office,Office Supplies,East
BE-11455,Brad Eason,5,8.7,0.7,-6.38,0,6,52.25,Home Office,Office Supplies,East
BE-11455,Brad Eason,3,122.38,0.4,-24.48,0,6,52.25,Home Office,Technology,East
BF-10975,Barbara Fisher,3,17.94,0.0,4.49,0,7,97.83,Corporate,Office Supplies,East
BF-10975,Barbara Fisher,3,17.54,0.2,5.92,0,7,97.83,Corporate,Office Supplies,South
BF-10975,Barbara Fisher,4,44.13,0.2,12.14,0,7,97.83,Corporate,Furniture,South
BF-10975,Barbara Fisher,1,62.92,0.2,10.22,0,7,97.83,Corporate,Office Supplies,South
BF-10975,Barbara Fisher,2,78.3,0.2,29.36,0,7,97.83,Corporate,Office Supplies,South
BF-10975,Barbara Fisher,1,6.48,0.0,3.11,0,7,97.83,Corporate,Office Supplies,South
BF-10975,Barbara Fisher,2,4.93,0.2,0.74,0,7,97.83,Corporate,Furniture,South
BF-10975,Barbara Fisher,5,7.23,0.7,-5.78,0,7,97.83,Corporate,Office Supplies,South
BF-10975,Barbara Fisher,4,11.12,0.0,2.89,0,7,97.83,Corporate,Office Supplies,East
BF-10975,Barbara Fisher,2,9.08,0.0,4.09,0,7,97.83,Corporate,Office Supplies,Central
BF-10975,Barbara Fisher,3,314.55,0.0,150.98,0,7,97.83,Corporate,Office Supplies,Central
BF-10975,Barbara Fisher,1,4.91,0.0,2.31,0,7,97.83,Corporate,Office Supplies,Central
BF-10975,Barbara Fisher,7,20.66,0.2,6.97,0,7,97.83,Corporate,Office Supplies,East
BF-11005,Barry Franz,2,14.58,0.2,2.37,0,4,128.11,Home Office,Office Supplies,West
BF-11005,Barry Franz,1,5.98,0.0,1.02,0,4,128.11,Home Office,Office Supplies,West
BF-11005,Barry Franz,3,246.17,0.2,21.54,0,4,128.11,Home Office,Technology,West
BF-11005,Barry Franz,5,24.7,0.6,-9.88,0,4,128.11,Home Office,Furniture,Central
BF-11005,Barry Franz,5,302.72,0.6,-378.4,0,4,128.11,Home Office,Furniture,Central
BF-11005,Barry Franz,2,56.56,0.0,15.27,0,4,128.11,Home Office,Office Supplies,West
BF-11005,Barry Franz,2,5.56,0.0,1.45,0,4,128.11,Home Office,Office Supplies,West
BF-11005,Barry Franz,2,9.02,0.0,3.52,0,4,128.11,Home Office,Office Supplies,West
BF-11005,Barry Franz,1,8.62,0.0,2.24,0,4,128.11,Home Office,Office Supplies,West
BF-11005,Barry Franz,3,659.98,0.2,49.5,0,4,128.11,Home Office,Technology,West
BF-11020,Barry Französisch,5,21.36,0.2,7.21,0,8,67.0,Corporate,Office Supplies,West
BF-11020,Barry Französisch,4,1035.8,0.0,269.31,0,8,67.0,Corporate,Technology,East
BF-11020,Barry Französisch,8,60.29,0.6,-27.13,0,8,67.0,Corporate,Furniture,Central
BF-11020,Barry Französisch,1,2.63,0.2,0.82,0,8,67.0,Corporate,Office Supplies,Central
BF-11020,Barry Französisch,9,23.69,0.2,7.7,0,8,67.0,Corporate,Office Supplies,Central
BF-11020,Barry Französisch,2,253.37,0.3,-14.48,0,8,67.0,Corporate,Furniture,Central
BF-11020,Barry Französisch,2,136.46,0.2,15.35,0,8,67.0,Corporate,Furniture,West
BF-11020,Barry Französisch,3,333.58,0.2,33.36,0,8,67.0,Corporate,Technology,West
BF-11020,Barry Französisch,2,12.54,0.2,4.7,0,8,67.0,Corporate,Office Supplies,West
BF-11020,Barry Französisch,3,23.98,0.2,-5.69,0,8,67.0,Corporate,Technology,South
BF-11020,Barry Französisch,3,6.26,0.2,2.04,0,8,67.0,Corporate,Office Supplies,South
BF-11020,Barry Französisch,3,20.81,0.2,1.82,0,8,67.0,Corporate,Office Supplies,South
BF-11020,Barry Französisch,3,218.35,0.2,-19.11,0,8,67.0,Corporate,Furniture,South
BF-11020,Barry Französisch,7,42.62,0.8,-68.19,0,8,67.0,Corporate,Office Supplies,Central
BF-11020,Barry Französisch,2,319.98,0.2,107.99,0,8,67.0,Corporate,Technology,Central
BF-11020,Barry Französisch,5,45.92,0.2,15.5,0,8,67.0,Corporate,Office Supplies,Central
BF-11020,Barry Französisch,2,21.18,0.6,-11.65,0,8,67.0,Corporate,Furniture,Central
BF-11020,Barry Französisch,4,20.74,0.2,7.26,0,8,67.0,Corporate,Office Supplies,Central
BF-11020,Barry Französisch,5,213.43,0.3,-39.64,0,8,67.0,Corporate,Furniture,Central
BF-11020,Barry Französisch,4,22.72,0.0,10.22,0,8,67.0,Corporate,Office Supplies,Central
BF-11020,Barry Französisch,1,52.79,0.2,4.62,0,8,67.0,Corporate,Technology,West
BF-11080,Bart Folk,3,14.67,0.0,3.96,0,3,220.6,Consumer,Office Supplies,South
BF-11080,Bart Folk,5,39.9,0.0,19.95,0,3,220.6,Consumer,Office Supplies,East
BF-11080,Bart Folk,7,90.86,0.0,26.35,0,3,220.6,Consumer,Office Supplies,East
BF-11080,Bart Folk,5,94.85,0.0,45.53,0,3,220.6,Consumer,Office Supplies,East
BF-11080,Bart Folk,6,21.6,0.0,9.94,0,3,220.6,Consumer,Office Supplies,East
BF-11080,Bart Folk,3,11.07,0.0,5.2,0,3,220.6,Consumer,Office Supplies,East
BF-11170,Ben Ferrer,3,7.83,0.0,3.6,0,11,51.58,Home Office,Office Supplies,East
BF-11170,Ben Ferrer,9,249.75,0.0,44.95,0,11,51.58,Home Office,Office Supplies,West
BF-11170,Ben Ferrer,8,255.94,0.2,28.79,0,11,51.58,Home Office,Technology,West
BF-11170,Ben Ferrer,7,173.66,0.2,17.37,0,11,51.58,Home Office,Technology,West
BF-11170,Ben Ferrer,2,361.96,0.0,101.35,0,11,51.58,Home Office,Office Supplies,West
BF-11170,Ben Ferrer,3,62.85,0.0,13.2,0,11,51.58,Home Office,Technology,West
BF-11170,Ben Ferrer,3,818.38,0.2,51.15,0,11,51.58,Home Office,Technology,West
BF-11170,Ben Ferrer,1,20.34,0.0,0.2,0,11,51.58,Home Office,Office Supplies,West
BF-11170,Ben Ferrer,1,23.99,0.0,5.52,0,11,51.58,Home Office,Furniture,West
BF-11170,Ben Ferrer,2,222.38,0.2,16.68,0,11,51.58,Home Office,Technology,Central
BF-11170,Ben Ferrer,4,16.0,0.2,5.6,0,11,51.58,Home Office,Office Supplies,Central
BF-11170,Ben Ferrer,1,18.27,0.2,5.94,0,11,51.58,Home Office,Office Supplies,South
BF-11170,Ben Ferrer,4,153.73,0.2,53.8,0,11,51.58,Home Office,Office Supplies,South
BF-11170,Ben Ferrer,2,12.22,0.2,4.43,0,11,51.58,Home Office,Office Supplies,South
BF-11170,Ben Ferrer,7,167.94,0.2,50.38,0,11,51.58,Home Office,Technology,South
BF-11170,Ben Ferrer,1,1270.99,0.0,635.5,0,11,51.58,Home Office,Office Supplies,South
BF-11170,Ben Ferrer,8,125.36,0.0,58.92,0,11,51.58,Home Office,Office Supplies,South
BF-11170,Ben Ferrer,1,36.79,0.2,4.14,0,11,51.58,Home Office,Technology,South
BF-11170,Ben Ferrer,8,18.62,0.2,6.29,0,11,51.58,Home Office,Furniture,South
BF-11170,Ben Ferrer,3,22.61,0.6,-10.17,0,11,51.58,Home Office,Furniture,Central
BF-11170,Ben Ferrer,1,9.98,0.0,2.79,0,11,51.58,Home Office,Furniture,West
BF-11170,Ben Ferrer,9,14.98,0.2,5.43,0,11,51.58,Home Office,Office Supplies,West
BF-11170,Ben Ferrer,2,1199.98,0.0,467.99,0,11,51.58,Home Office,Technology,East
BF-11170,Ben Ferrer,1,73.85,0.0,2.22,0,11,51.58,Home Office,Office Supplies,East
